duration,protocol,service,src_bytes,dst_bytes,packet_size,src_packets,dst_packets,login_attempts,attack_type
58,tcp,http,4021,1822,637,28,50,2,normal
23,icmp,ssh,1588,1904,566,5,4,4,normal
9,tcp,dns,388,2723,1182,36,6,0,attack
38,udp,http,3198,2863,648,29,11,5,attack
19,tcp,http,3160,813,1348,14,9,4,normal
59,icmp,dns,4069,3110,742,46,31,6,attack
41,udp,dns,2543,2951,1077,45,15,2,attack
10,udp,http,3314,2887,656,13,24,1,attack
42,icmp,ftp,1017,3692,890,46,12,5,attack
56,icmp,dns,150,1288,1446,16,22,2,normal
51,udp,ssh,3027,1412,1172,50,35,4,attack
10,tcp,ssh,4069,1615,435,47,5,2,attack
32,icmp,dns,3148,2032,856,10,34,9,attack
48,icmp,ssh,1669,2788,939,49,31,1,attack
53,udp,ssh,3257,2270,707,26,30,1,attack
48,udp,ftp,1709,2786,506,32,50,10,attack
48,tcp,ftp,883,65,1301,28,1,0,normal
11,udp,ssh,732,2517,833,38,42,7,attack
47,icmp,ssh,399,898,1286,19,7,1,normal
55,icmp,ssh,188,3048,1137,30,15,1,normal
38,icmp,ssh,1067,3596,389,31,18,4,normal
28,tcp,http,3168,1454,113,4,46,10,attack
23,icmp,ssh,1359,958,451,49,24,6,attack
13,icmp,ftp,3853,1370,915,23,36,5,normal
18,icmp,http,2560,3677,708,31,22,0,normal
18,udp,ftp,4331,2033,256,50,3,9,attack
18,icmp,ssh,203,1414,1488,49,36,2,attack
57,udp,dns,375,3822,418,42,49,4,attack
13,icmp,ftp,2832,2324,616,38,49,4,attack
46,tcp,dns,2599,1750,791,47,46,2,attack
35,tcp,http,2272,1597,707,48,44,1,attack
7,icmp,ssh,800,1161,315,18,41,3,normal
44,udp,ssh,1077,1522,804,11,22,9,attack
3,icmp,http,3713,744,1210,37,17,0,attack
28,udp,http,369,434,796,14,47,9,attack
50,tcp,ftp,1081,2426,1487,41,29,4,attack
32,tcp,http,2728,145,426,40,6,4,attack
9,udp,ftp,2101,2608,806,33,46,10,attack
36,tcp,ftp,1884,3107,1437,7,10,8,attack
3,udp,ssh,3476,2601,676,40,11,5,attack
4,udp,ssh,4926,3722,570,16,20,9,attack
6,tcp,ssh,3868,1394,982,2,34,8,attack
9,udp,ftp,2507,872,428,40,5,7,attack
13,udp,http,4598,1309,1361,42,14,0,attack
45,udp,ftp,3315,1953,284,2,18,4,normal
55,udp,dns,359,3274,412,24,44,1,normal
12,tcp,ssh,2916,1849,703,25,35,5,normal
54,udp,dns,3075,3222,311,31,36,6,attack
27,udp,http,1866,2935,534,48,30,3,attack
12,tcp,ssh,4960,829,880,12,22,3,normal
48,udp,ftp,3100,3521,735,30,13,6,attack
40,icmp,ftp,2002,1363,1445,49,2,6,attack
58,udp,ssh,2507,3975,1057,48,46,0,attack
50,tcp,dns,4651,3169,484,49,12,5,attack
3,icmp,ftp,4116,2315,1481,30,29,5,attack
1,icmp,ssh,296,1016,829,10,7,8,attack
38,udp,ftp,3926,2702,738,10,23,6,attack
18,udp,dns,2528,2855,805,11,7,7,attack
46,icmp,ftp,2420,1678,1270,30,32,10,attack
54,icmp,ftp,3473,2806,198,41,49,3,attack
59,tcp,ftp,1572,1349,301,8,21,10,attack
2,tcp,ssh,2248,2086,772,32,6,1,normal
28,tcp,dns,2022,2168,1157,24,9,9,attack
1,udp,dns,1073,597,1208,3,32,2,normal
8,icmp,dns,2684,793,120,6,6,6,attack
9,udp,ssh,4005,453,901,8,37,3,normal
33,udp,http,121,1431,1460,18,4,6,attack
6,udp,dns,450,1456,666,28,14,7,attack
55,icmp,http,4962,2440,398,30,38,1,attack
26,tcp,ftp,346,1625,430,13,38,4,normal
2,udp,ftp,421,3238,1442,28,44,0,normal
39,udp,dns,1630,149,887,34,3,8,attack
6,icmp,dns,3069,1413,1302,16,24,2,normal
47,tcp,http,4586,3255,277,44,19,5,attack
56,tcp,ftp,4193,560,658,18,7,4,normal
38,icmp,ssh,3178,2861,1152,6,35,8,attack
51,tcp,dns,400,3883,1089,33,29,4,normal
28,icmp,ssh,1122,3189,1393,47,37,5,attack
16,icmp,ftp,2820,2688,1325,31,19,5,normal
55,icmp,ftp,2496,2853,216,41,9,1,attack
60,tcp,dns,2647,3529,1419,5,31,4,normal
31,tcp,dns,1414,661,943,1,28,1,normal
25,udp,ftp,2999,2479,1431,37,29,0,attack
1,icmp,ftp,4626,759,540,39,19,8,attack
9,udp,ftp,511,1209,779,37,23,9,attack
18,tcp,ssh,4441,2665,1025,13,7,2,attack
42,tcp,ssh,3160,2737,805,27,15,9,attack
48,udp,dns,521,1078,1456,5,47,10,attack
8,icmp,http,1779,2189,1191,45,46,1,attack
35,tcp,http,3154,3534,519,9,9,7,attack
55,udp,ftp,4257,3115,1426,22,1,9,attack
8,icmp,dns,1825,821,409,20,42,4,normal
24,icmp,dns,4976,360,106,14,47,8,attack
3,tcp,dns,1128,2398,1168,38,17,7,attack
29,tcp,ssh,2961,1564,280,24,50,2,normal
11,tcp,ssh,2846,2095,1322,2,5,0,normal
33,tcp,http,2631,282,1218,12,42,9,attack
7,udp,dns,3352,2980,1115,16,18,2,attack
52,udp,http,2131,3270,406,39,9,7,attack
20,tcp,http,1747,1513,1341,22,40,8,attack
53,tcp,ssh,997,2265,218,18,24,9,attack
7,icmp,http,3579,1797,1026,48,4,3,attack
35,udp,http,1687,3899,1043,27,46,9,attack
52,udp,http,3891,389,1433,6,29,9,attack
9,icmp,ftp,1402,2167,297,45,21,4,attack
1,icmp,ftp,3086,1530,150,43,9,9,attack
29,udp,dns,1789,2073,761,49,13,8,attack
52,udp,http,4635,2337,1402,2,23,7,attack
38,icmp,dns,918,3990,796,27,42,7,attack
5,udp,ftp,4640,3846,864,17,9,10,attack
6,udp,http,2396,3478,1161,3,41,8,attack
40,udp,dns,2503,614,411,47,41,4,attack
42,tcp,http,989,132,439,13,12,5,normal
28,icmp,ftp,1183,487,659,31,24,8,attack
4,icmp,ssh,3715,963,731,18,22,0,normal
11,icmp,ftp,4740,2915,814,22,2,2,attack
48,tcp,ssh,3983,2300,1288,18,45,10,attack
9,udp,ssh,3671,2290,1248,24,13,3,attack
12,udp,http,3966,1788,286,16,30,4,normal
26,tcp,ssh,2744,2362,955,40,40,9,attack
55,tcp,ftp,2194,2633,1470,5,9,9,attack
27,tcp,ftp,3862,1918,458,2,27,9,attack
58,icmp,ftp,1286,63,1140,19,2,5,normal
26,udp,dns,2573,3841,1263,9,14,1,normal
50,udp,http,977,1656,976,49,5,2,attack
57,tcp,ssh,3190,3426,660,6,16,4,attack
35,udp,http,3515,1115,953,15,37,6,attack
17,icmp,http,4824,3016,738,40,41,8,attack
7,icmp,http,1390,2655,1095,14,47,5,normal
37,tcp,http,3625,3877,1470,46,32,4,attack
51,udp,ssh,2672,1542,803,33,17,1,normal
46,icmp,http,3100,118,1309,50,21,8,attack
20,tcp,ftp,3377,600,724,20,26,2,normal
1,udp,ssh,4362,503,899,45,10,10,attack
17,udp,http,4121,3835,1214,32,25,3,attack
7,udp,ftp,709,156,1074,37,22,7,attack
1,icmp,ssh,4647,78,1047,42,33,10,attack
36,tcp,ftp,3351,1576,312,11,23,0,normal
41,tcp,dns,718,952,152,14,26,7,attack
36,icmp,dns,123,3268,717,12,7,8,attack
55,udp,ssh,1986,3377,737,8,43,3,normal
18,udp,ftp,3214,1967,1327,39,20,10,attack
57,udp,ssh,4243,1125,499,49,35,2,attack
59,udp,ssh,1734,3464,239,43,6,7,attack
58,tcp,dns,471,3461,933,1,36,2,normal
38,udp,ssh,2805,2878,343,20,37,4,normal
55,udp,http,1433,2986,1342,8,24,2,normal
44,udp,dns,148,2942,557,28,7,7,attack
24,icmp,ssh,719,2210,591,29,44,1,normal
58,udp,ssh,377,1998,1411,45,24,4,attack
1,tcp,ftp,3363,1292,862,45,38,9,attack
6,udp,http,1415,80,1295,41,16,0,attack
10,icmp,dns,3334,1609,1304,5,35,9,attack
17,icmp,dns,4533,2510,639,45,10,8,attack
55,tcp,http,3934,402,1171,42,30,9,attack
43,tcp,dns,2395,2828,1283,42,28,3,attack
13,icmp,http,2785,2915,987,28,43,2,normal
31,udp,ssh,899,3375,128,1,43,10,attack
5,tcp,http,3856,652,758,49,9,7,attack
18,tcp,ftp,4690,1875,825,29,7,5,normal
26,tcp,ssh,658,1508,592,6,3,4,normal
23,udp,dns,2206,1527,398,27,10,8,attack
1,udp,ssh,2790,2008,328,31,33,10,attack
23,udp,http,1130,498,1492,23,46,2,normal
59,icmp,dns,4701,1722,464,23,45,2,normal
57,tcp,http,1051,2653,199,3,24,2,normal
38,icmp,ftp,4245,3438,1407,29,10,8,attack
53,icmp,ssh,2974,295,339,47,38,0,attack
34,udp,ftp,4981,1605,452,24,15,9,attack
15,icmp,ftp,4508,3121,733,18,7,9,attack
4,udp,http,3642,1744,686,12,15,6,attack
5,icmp,dns,2774,3607,694,6,42,8,attack
20,tcp,dns,998,3188,569,36,7,4,attack
10,icmp,dns,1823,556,362,33,5,4,normal
47,udp,ftp,3617,800,1207,16,22,7,attack
27,icmp,ftp,4926,1754,898,4,21,10,attack
23,icmp,ftp,1703,114,862,10,28,7,attack
27,icmp,http,3026,492,607,19,12,10,attack
3,udp,ftp,622,1826,860,2,35,9,attack
23,icmp,dns,4311,2111,1281,1,8,10,attack
33,icmp,http,2513,3799,1496,14,19,6,attack
43,udp,ssh,2328,1224,629,19,33,2,normal
33,icmp,dns,823,2567,742,46,4,4,attack
24,udp,http,4712,1581,151,45,15,0,attack
16,icmp,ftp,3544,1257,1001,33,5,0,normal
20,icmp,ftp,4435,3305,1017,15,16,3,attack
4,icmp,ssh,4896,423,268,26,50,1,normal
38,tcp,dns,4269,1374,963,28,42,0,normal
60,icmp,ftp,4704,1018,582,26,12,7,attack
39,tcp,http,1073,2785,361,34,28,10,attack
33,tcp,http,150,1891,799,7,33,5,normal
31,tcp,ftp,3166,428,1437,23,12,3,normal
60,tcp,ssh,4618,3948,975,40,50,5,attack
7,udp,ssh,1623,421,294,24,21,9,attack
12,tcp,http,3141,702,191,29,36,2,normal
24,icmp,ftp,2631,1217,1350,5,20,4,normal
53,udp,ssh,2493,2213,709,46,21,4,attack
11,udp,ssh,3685,3348,958,23,6,7,attack
5,icmp,ftp,4383,1553,1410,8,23,4,normal
32,udp,ssh,2574,1616,214,29,26,4,normal
4,icmp,dns,3637,1878,574,43,50,3,attack
26,tcp,http,1235,3294,200,36,49,2,attack
22,udp,ftp,3920,3649,1368,36,5,2,attack
10,tcp,dns,2857,2888,1495,17,5,9,attack
46,udp,dns,2773,2756,1443,20,1,2,normal
60,udp,dns,4591,2677,891,20,19,9,attack
22,icmp,ftp,4379,867,600,10,6,9,attack
53,icmp,ssh,1928,2376,368,13,33,3,normal
14,icmp,ftp,1676,752,389,37,18,10,attack
55,tcp,dns,3481,1612,507,48,23,4,attack
41,tcp,ssh,4154,2940,1180,1,48,10,attack
23,tcp,dns,3096,1526,809,34,48,2,normal
57,udp,ftp,1969,2323,1490,48,7,2,attack
20,udp,http,4028,417,382,34,20,4,normal
5,icmp,ssh,1032,2368,1398,15,24,0,normal
22,icmp,http,4251,2378,482,27,38,8,attack
4,tcp,ftp,726,2486,586,30,26,3,normal
43,icmp,ftp,760,1092,326,12,4,8,attack
58,udp,ftp,3652,2632,646,41,24,8,attack
49,udp,ftp,4099,1419,1424,19,9,2,normal
22,udp,dns,1298,266,471,19,50,5,normal
57,icmp,http,1750,3978,572,46,12,4,attack
10,tcp,ftp,2961,483,1171,14,18,6,attack
47,tcp,ftp,733,3389,1437,26,19,10,attack
55,icmp,dns,2220,2572,1210,6,3,6,attack
11,tcp,dns,4293,3054,257,41,50,3,attack
31,udp,http,465,1907,710,33,1,7,attack
13,udp,dns,245,3617,317,49,36,6,attack
15,udp,http,1433,3497,756,15,38,9,attack
25,icmp,dns,4805,687,1084,40,7,3,attack
6,icmp,ssh,360,2040,173,29,32,10,attack
21,icmp,http,4727,368,584,4,32,2,normal
37,udp,dns,3693,1078,1290,45,35,5,attack
13,icmp,ftp,1502,634,364,38,35,10,attack
5,tcp,http,4982,3430,1466,28,24,1,attack
38,tcp,ssh,1069,656,678,50,10,3,attack
48,tcp,http,4496,971,1029,48,2,7,attack
19,icmp,ssh,2459,1615,349,35,31,3,normal
27,tcp,ftp,632,1724,967,19,19,7,attack
26,tcp,ssh,1153,3683,703,12,6,6,attack
38,icmp,ssh,481,3650,1469,29,41,9,attack
7,icmp,ssh,1220,2744,863,37,11,3,attack
60,udp,ssh,1990,1120,420,50,46,6,attack
25,icmp,dns,2908,2141,574,47,35,10,attack
24,udp,ftp,2424,1632,933,18,5,7,attack
52,tcp,ftp,1981,1596,209,47,31,3,attack
8,tcp,dns,3322,2678,780,46,21,10,attack
18,tcp,http,423,1828,189,31,21,10,attack
17,udp,dns,3014,1013,445,29,1,2,normal
5,tcp,ssh,1009,3109,1258,37,12,6,attack
36,tcp,http,487,1603,958,20,16,2,normal
41,udp,ssh,1360,486,557,7,11,7,attack
20,udp,http,4609,3699,1004,27,43,1,attack
16,tcp,http,1040,1183,614,18,4,9,attack
6,tcp,ftp,1154,1995,314,25,13,4,normal
45,tcp,ssh,958,1587,854,32,29,4,normal
20,tcp,dns,4924,2326,653,48,28,3,attack
35,tcp,ssh,716,2077,1297,6,18,2,normal
27,tcp,ftp,4300,2246,1377,41,41,2,attack
6,tcp,http,1333,2734,1107,16,43,0,normal
58,udp,ftp,2777,1437,1066,25,35,8,attack
22,tcp,ssh,3768,401,478,7,10,4,normal
41,tcp,dns,2916,2112,1446,35,34,9,attack
13,tcp,dns,4087,2733,587,10,18,5,attack
54,icmp,dns,3864,2240,200,9,25,9,attack
9,tcp,http,4896,1171,1430,39,50,9,attack
55,udp,http,290,2273,899,30,27,4,normal
34,tcp,ssh,3700,2304,1308,43,6,8,attack
57,icmp,ssh,2915,3336,256,22,26,6,attack
8,icmp,dns,3581,2818,274,9,26,4,attack
3,udp,ftp,2468,733,563,29,38,4,normal
12,tcp,ftp,1606,302,1423,27,43,1,normal
40,tcp,ssh,2257,999,1319,18,28,7,attack
1,udp,ssh,733,541,914,5,21,10,attack
38,tcp,ftp,1319,3426,577,40,42,9,attack
8,icmp,ssh,3335,3951,268,23,14,4,attack
21,icmp,http,4456,2112,1294,2,46,8,attack
3,tcp,http,2303,3347,1058,23,29,2,normal
8,tcp,dns,4915,1462,243,30,44,5,normal
23,tcp,ftp,4599,1756,1420,34,13,6,attack
34,udp,ftp,3787,2437,1035,45,3,6,attack
6,tcp,ftp,2055,151,1306,35,3,9,attack
60,tcp,http,4513,3323,445,8,4,10,attack
19,udp,http,3011,2327,1302,5,20,2,attack
43,icmp,ssh,788,773,210,19,4,6,attack
56,icmp,http,2791,1022,1132,25,42,5,normal
26,tcp,dns,4008,506,773,14,7,5,normal
59,icmp,http,1564,2494,320,13,48,5,normal
47,icmp,ssh,429,400,770,47,1,8,attack
4,icmp,ftp,1361,3971,1126,2,16,1,normal
4,tcp,dns,1819,353,1064,47,30,6,attack
2,tcp,ftp,2376,3808,488,22,2,7,attack
9,icmp,http,2830,478,1116,13,19,6,attack
7,tcp,ssh,3844,592,1150,49,20,3,attack
16,udp,ftp,2854,3085,1042,15,34,10,attack
17,icmp,dns,711,2184,582,37,37,3,attack
18,tcp,ftp,3167,693,473,8,43,4,normal
7,udp,dns,1693,2123,180,14,28,5,normal
12,tcp,ssh,2015,3164,105,2,20,4,normal
5,udp,ssh,142,2095,250,50,20,4,attack
55,tcp,http,2213,3120,377,41,8,6,attack
16,udp,ftp,973,1472,1457,38,43,4,attack
58,tcp,dns,1291,1714,150,11,15,0,normal
14,icmp,ssh,4428,758,1201,36,23,3,attack
3,udp,ssh,1015,271,350,7,22,9,attack
27,icmp,ftp,2761,1111,251,17,30,6,attack
24,udp,dns,2533,2946,1458,34,33,0,normal
37,tcp,ftp,4000,1020,1199,24,15,8,attack
55,tcp,ssh,4428,784,1040,8,15,0,normal
31,icmp,http,4250,1904,1106,25,23,9,attack
41,tcp,ssh,912,181,1044,18,41,0,normal
33,tcp,http,2581,2695,451,43,4,10,attack
19,tcp,dns,3381,2328,685,43,22,4,attack
2,udp,http,4262,1793,135,1,20,9,attack
32,udp,ftp,3706,629,1155,34,40,1,normal
45,icmp,dns,4408,2239,378,49,28,8,attack
17,icmp,http,430,366,1073,9,16,1,normal
24,tcp,dns,2323,1925,163,13,16,5,normal
59,icmp,ssh,4688,565,312,34,33,5,normal
60,udp,http,1543,57,168,44,29,2,attack
2,tcp,ftp,3521,2630,1123,15,25,9,attack
22,icmp,http,2549,333,806,9,7,1,normal
7,udp,ssh,2939,633,886,22,9,8,attack
35,udp,ssh,2381,3574,1059,4,46,3,normal
48,icmp,dns,2699,3470,407,32,27,10,attack
20,udp,ssh,1570,930,1233,28,9,1,normal
20,icmp,ftp,3231,439,712,14,48,5,normal
48,udp,ssh,4611,237,294,30,5,10,attack
35,udp,http,4745,2459,399,41,44,2,attack
18,icmp,dns,1132,3505,1151,50,11,2,attack
12,icmp,http,2368,3298,1014,37,7,9,attack
58,icmp,ssh,1941,2888,622,46,7,8,attack
9,tcp,ssh,3361,86,250,30,16,4,normal
55,tcp,ssh,601,122,1430,12,8,3,normal
24,udp,http,1224,3235,312,39,38,5,attack
29,tcp,dns,3534,3246,422,6,41,9,attack
3,icmp,http,2044,1168,404,5,18,8,attack
43,icmp,ftp,3206,3278,698,4,7,1,attack
41,udp,http,3053,1841,165,34,17,9,attack
60,udp,ftp,1455,1900,1409,20,18,3,normal
17,tcp,ftp,1208,1785,857,30,15,9,attack
12,icmp,http,2293,3698,1373,39,38,0,attack
16,tcp,ftp,3658,1659,1354,18,44,10,attack
26,tcp,ftp,2032,2271,1407,45,35,1,attack
31,tcp,ftp,1486,1455,1069,26,16,6,attack
38,udp,dns,369,430,1359,20,43,8,attack
41,tcp,ftp,3521,2703,616,7,23,3,attack
28,tcp,dns,3503,2285,523,25,45,8,attack
33,udp,http,3564,2832,326,41,33,6,attack
28,icmp,dns,1663,671,723,38,22,10,attack
35,tcp,http,2667,2792,901,37,40,2,attack
29,icmp,http,4318,286,238,6,15,0,normal
58,tcp,dns,3800,3489,1483,30,37,2,attack
40,udp,ftp,4010,1148,1440,2,16,8,attack
28,icmp,ssh,2266,2134,410,23,50,9,attack
8,icmp,ssh,1879,3241,931,44,20,10,attack
25,udp,ssh,451,2264,1431,1,4,10,attack
9,icmp,ssh,2581,2253,632,11,29,2,normal
48,icmp,http,1788,1930,662,27,17,9,attack
42,tcp,ssh,497,136,1188,29,25,1,normal
11,icmp,ssh,3102,796,155,17,23,9,attack
6,udp,http,1725,2444,845,36,47,2,attack
23,udp,dns,4322,2121,1257,39,30,10,attack
22,udp,ssh,3512,2343,438,44,49,10,attack
1,icmp,http,1626,1280,909,38,23,0,attack
52,udp,dns,1616,2329,1379,25,39,8,attack
32,icmp,ssh,1907,875,493,26,14,8,attack
10,icmp,http,153,1455,706,38,41,10,attack
35,icmp,dns,4052,3939,969,19,19,10,attack
12,udp,dns,3101,3284,1396,39,41,0,attack
34,tcp,ssh,3248,3396,133,45,29,5,attack
14,udp,ssh,3604,1430,1336,17,10,3,normal
29,icmp,ftp,1463,2864,311,50,38,9,attack
20,icmp,dns,3057,1705,1281,36,27,2,attack
5,udp,http,2899,3684,552,11,48,8,attack
56,udp,http,417,705,1134,9,8,1,normal
6,icmp,ftp,2425,171,385,16,36,3,normal
32,tcp,dns,3382,3993,255,48,4,3,attack
51,udp,ftp,2167,1368,1197,11,11,4,normal
22,udp,http,3000,340,665,26,50,4,normal
50,udp,ftp,2216,498,1205,1,4,3,normal
49,icmp,dns,4411,3833,418,35,8,7,attack
42,tcp,ssh,683,2181,251,19,2,6,attack
49,udp,http,2412,2800,1333,25,29,10,attack
27,tcp,dns,1795,3604,1139,44,12,7,attack
23,icmp,ssh,252,2140,329,13,25,4,normal
17,tcp,http,153,2453,1237,42,6,7,attack
26,udp,ftp,270,1105,424,3,41,4,normal
39,tcp,ftp,3486,3762,958,23,26,10,attack
23,icmp,http,1140,2417,1308,41,20,1,attack
47,icmp,ssh,4696,693,391,32,16,4,normal
17,icmp,dns,4900,3825,1090,43,2,5,attack
29,udp,http,1225,851,1102,17,9,7,attack
24,udp,ftp,3394,1093,161,9,5,10,attack
41,tcp,ssh,226,2129,117,48,29,2,attack
52,icmp,dns,4553,2665,336,12,15,5,attack
59,icmp,dns,1122,1349,221,13,38,0,normal
47,tcp,dns,3040,115,748,15,12,5,normal
40,icmp,ftp,3670,3680,322,20,25,7,attack
38,icmp,http,3787,2248,786,44,49,3,attack
58,tcp,http,1109,1787,690,47,11,8,attack
35,icmp,dns,2637,2533,1118,47,28,0,attack
23,udp,ftp,3515,3513,135,14,35,4,attack
33,udp,http,1690,963,1044,28,20,9,attack
54,udp,ssh,366,348,1321,5,32,3,normal
17,icmp,http,1740,1045,764,24,36,0,normal
20,udp,dns,1532,1801,1128,37,31,0,attack
28,icmp,ssh,1371,551,838,6,40,10,attack
55,udp,ssh,4518,854,656,2,47,5,normal
32,udp,http,959,3870,1434,35,47,6,attack
6,tcp,ssh,638,1486,236,48,49,3,attack
11,udp,http,1336,3077,1443,40,12,10,attack
26,icmp,http,2607,727,388,34,17,4,normal
50,udp,ftp,859,1343,180,23,18,0,normal
55,icmp,http,4868,2999,638,14,40,1,attack
58,udp,ssh,1144,2108,656,43,39,5,attack
27,tcp,ftp,2051,2347,692,32,46,8,attack
2,icmp,http,3248,3538,1277,38,14,1,attack
55,tcp,http,2323,3718,660,48,27,0,attack
60,icmp,ftp,3561,1736,147,9,21,0,normal
58,icmp,ssh,306,528,463,8,21,9,attack
60,icmp,http,3083,865,1208,28,20,3,normal
4,icmp,http,2945,3246,777,49,13,5,attack
45,udp,ssh,2104,3744,1074,6,13,0,normal
33,icmp,ssh,2015,3366,794,18,30,4,normal
9,udp,dns,3895,665,1013,35,35,7,attack
34,tcp,ftp,2065,2966,666,25,49,0,normal
18,tcp,dns,4490,3956,1112,20,9,0,attack
43,udp,ftp,958,1784,698,38,42,4,attack
49,tcp,dns,1484,2061,1088,15,35,5,normal
54,tcp,http,4239,1994,992,13,30,0,normal
59,tcp,dns,4655,3177,1120,35,33,7,attack
19,icmp,ftp,4429,3778,172,6,21,8,attack
11,tcp,http,1440,3268,437,49,45,0,attack
54,tcp,ftp,416,2809,1207,50,21,10,attack
38,udp,dns,150,242,874,10,46,7,attack
11,udp,dns,2693,1782,1066,41,7,10,attack
56,udp,ssh,2899,2674,1474,43,22,5,attack
26,tcp,ftp,4414,2831,1262,24,32,0,attack
55,tcp,dns,4253,3277,261,37,48,5,attack
37,udp,ftp,1810,3908,1247,10,37,8,attack
50,icmp,ssh,3233,2361,867,6,29,7,attack
26,tcp,http,3367,2360,689,1,29,0,attack
46,udp,http,628,1233,798,7,7,8,attack
49,icmp,http,2145,3152,897,47,16,5,attack
9,tcp,ssh,3872,3662,285,30,25,1,attack
4,tcp,ftp,400,3803,568,28,25,9,attack
57,icmp,ftp,3127,3153,564,16,20,7,attack
22,udp,ftp,1239,3684,1338,30,39,1,normal
3,tcp,dns,3351,3308,1252,19,42,1,attack
53,icmp,dns,2952,1554,315,49,15,3,attack
8,udp,ftp,1482,401,1474,43,2,9,attack
20,udp,dns,425,1951,1260,28,9,8,attack
42,udp,ssh,4622,424,851,1,21,5,normal
55,tcp,ssh,2956,76,713,7,6,7,attack
59,tcp,http,3627,771,255,20,5,1,normal
21,udp,dns,492,936,435,6,43,3,normal
12,tcp,http,3737,3137,1363,14,15,3,attack
6,udp,ssh,3656,1491,1195,27,17,0,normal
15,tcp,dns,673,1845,282,48,15,8,attack
59,icmp,http,3440,2870,183,29,9,8,attack
59,icmp,dns,3164,2594,1326,44,24,0,attack
17,icmp,http,2954,3504,1392,48,6,10,attack
33,icmp,http,3404,2331,326,45,42,8,attack
29,icmp,dns,3942,246,294,41,50,1,attack
42,icmp,dns,3243,689,1349,1,39,1,normal
43,udp,ftp,3196,2122,250,6,45,2,attack
30,icmp,http,1173,2009,975,15,42,5,normal
33,tcp,ftp,4288,2323,623,44,15,4,attack
25,icmp,dns,1035,471,1243,27,2,8,attack
60,icmp,dns,2305,3196,1026,49,43,7,attack
56,tcp,ftp,2562,295,898,29,9,1,normal
17,tcp,ftp,2079,808,1370,45,50,10,attack
14,icmp,http,2290,2558,622,48,32,6,attack
59,tcp,ssh,1952,2132,173,12,4,6,attack
26,udp,http,1771,787,118,6,6,0,normal
39,icmp,http,887,3617,284,3,29,8,attack
51,icmp,ssh,1629,1147,265,14,49,2,normal
37,icmp,ssh,619,1243,774,34,25,1,normal
16,tcp,ftp,1378,337,773,42,50,4,attack
46,icmp,ssh,3286,1753,772,14,1,10,attack
49,udp,http,3451,2240,1463,29,13,10,attack
39,udp,ftp,1708,566,288,8,2,7,attack
51,udp,ssh,1969,3241,666,7,10,5,normal
55,icmp,http,3544,1645,318,49,43,10,attack
7,tcp,dns,1406,3662,1348,33,5,6,attack
27,tcp,http,3867,2385,1388,49,4,0,attack
3,tcp,http,2417,1975,1298,38,45,0,attack
2,udp,dns,3181,1057,1336,36,35,1,attack
10,icmp,http,1243,864,1302,26,3,6,attack
52,icmp,dns,2653,1955,915,43,44,9,attack
48,icmp,dns,499,733,157,28,7,8,attack
8,udp,ssh,106,3355,1289,31,40,5,normal
31,icmp,dns,638,2856,1083,23,18,8,attack
49,icmp,dns,4793,2431,1090,36,19,9,attack
27,udp,ssh,3968,2905,1413,3,31,3,attack
43,udp,http,1037,1536,578,35,38,3,normal
49,tcp,http,4791,2996,712,8,18,8,attack
15,udp,ftp,3413,1007,1216,17,25,0,normal
56,icmp,http,1906,3999,1468,16,26,3,normal
7,tcp,ftp,1034,724,149,16,16,2,normal
1,udp,ftp,309,2168,1242,3,29,3,normal
51,udp,ftp,4155,2470,106,8,13,5,attack
22,icmp,ssh,260,1962,1350,36,6,4,attack
23,udp,dns,3613,3003,1321,39,22,3,attack
51,icmp,http,4723,1851,610,1,21,7,attack
40,icmp,ftp,2956,2803,334,29,18,8,attack
6,tcp,dns,2334,1652,198,40,26,5,attack
41,tcp,ssh,2326,758,542,32,45,3,normal
31,icmp,ssh,3776,303,829,11,42,10,attack
30,tcp,http,2699,1116,391,28,41,0,normal
42,udp,ssh,2259,515,361,34,35,3,normal
43,tcp,dns,1102,3216,937,35,31,7,attack
25,tcp,dns,3525,2958,600,39,1,1,attack
36,icmp,ssh,987,2122,1171,19,8,4,normal
20,udp,dns,3893,1549,787,39,33,0,attack
20,udp,ssh,2303,1800,482,14,46,4,normal
12,tcp,ssh,3679,2992,668,37,37,2,attack
59,tcp,ftp,546,3642,843,12,19,10,attack
28,icmp,ssh,4552,2944,720,12,43,4,attack
28,icmp,http,4000,2802,595,19,19,0,attack
33,udp,dns,4940,290,278,26,12,6,attack
24,tcp,ssh,181,3673,647,3,19,8,attack
50,tcp,ssh,1381,595,376,12,11,4,normal
29,udp,http,1825,464,1491,35,34,9,attack
4,icmp,ssh,3972,2406,1147,45,25,7,attack
30,tcp,http,1107,2417,1450,10,23,1,normal
29,icmp,dns,2930,1861,1059,41,32,2,attack
50,udp,http,4750,3103,955,3,12,5,attack
8,tcp,dns,1127,1849,211,21,10,5,normal
18,tcp,http,4261,2266,202,22,12,8,attack
17,tcp,dns,2958,1461,1259,14,41,4,normal
40,tcp,http,3634,1061,1313,9,22,10,attack
49,tcp,dns,2923,2863,1209,47,30,4,attack
7,tcp,ftp,1079,397,1017,16,40,8,attack
10,tcp,http,1455,2916,1264,28,6,3,normal
27,tcp,ftp,3925,1211,537,40,33,10,attack
25,icmp,http,2318,1987,1098,18,20,6,attack
20,icmp,http,3855,468,693,7,35,6,attack
